[298.2241781648902,256.3909844620343,279.4975550123784,275.7217970812815,253.2160312193074,243.4603963982242,236.62701223881118,248.4318513921596,258.2888853093714,236.80623914086894,256.594720624587,285.1974431866332]
[4.3660359E7,3.9495906E7,4.095216E7,4.498848E7,4.4531325E7,4.7562237E7,4.9253769E7,5.4378378E7,4.8607335E7,3.8760975E7,4.3100559E7,4.1806755E7]
[4.43537479E8,4.34781259E8,3.94148425E8,4.87163545E8,3.81766099E8,4.11003208E8,3.9526641E8,4.58339376E8,3.67509978E8,3.66063764E8,3.78913986E8,3.67010501E8]
[1.3719205E8,1.3797767E8,1.2305106E8,1.22880285E8,9.580305E7,1.1650996E8,1.20905105E8,1.44023335E8,1.4216548E8,1.3345476E8,1.35743605E8,1.3266398E8]
[1.7062974E7,3719808.0,1.8662184E7,1.9094328E7,1.116378E7,1.2347982E7,5496570.0,1887768.0,166212.0,166212.0,166212.0,3767832.0]
[3.15343896E8,2.84440128E8,2.98815552E8,3.06589416E8,3.05907E8,2.68324728E8,1.51539108E8,3.55943196E8,4.0660368E8,3.66083676E8,3.56362524E8,3.99645708E8]
[3.9090888E8,3.8366856E8,3.2746464E8,2.3534352E8,3.536388E8,3.9268152E8,3.5619336E8,4.0446576E8,4.2619968E8,3.8310696E8,3.9104568E8,3.741804E8]
[4070444.884955752,3101250.6194690266,2701411.469026549,3160767.646017699,2368926.371681416,2510336.2831858406,1686159.2920353983,2490902.6548672565,2486846.0884955754,3747748.318584071,3041182.1592920353,2361355.3274336285]
[2.459904E7,1.6775724E7,2.457762E7,3.4891872E7,2.0287602E7,2.9714196E7,2.9584908E7,3.07914E7,3.069852E7,2.7808284E7,3.2964474E7,3.511947E7]
[1.2033644E7,1.3215030951219512E7,1.0888001414634146E7,1.164651068292683E7,1.122839724390244E7,1.4540821097560976E7,1.5185663341463415E7,1.645353992682927E7,1.4657129853658536E7,1.289127192682927E7,1.2884010170731707E7,1.2810939585365854E7]
[8.64864E7,7.79328E7,8.66448E7,6.732E7,1.6632E7,1.7424E7,1.72656E7,2.04336E7,2.74032E7,3.83328E7,3.51648E7,3.7806912E7]
[8.69616E7,6.66864E7,8.712E7,7.65072E7,7.90416E7,8.88624E7,8.99712E7,8.6328E7,5.9045184E7,6.8897664E7,9.35228E7,8.9766592E7]
[2.02752E8,1.549152E8,2.220768E8,1.622016E8,1.957824E8,1.88496E8,2.220768E8,1.4256E8,1.2399552E7,1.786752E8,1.897632E8,1.748736E8]
[4.752E7,2.6846424E7,5.7024E7,4.158E7,3.37392E7,4.6332E7,4.9896E7,5.2272E7,4.3956E7,3.06504E7,4.68072E7,5.29848E7]
[1.6093248E7,2.0485872E7,1.78102944E8,5222448.0,3.6870768E7,1.29364176E8,5422032.0,4519152.0,3103056.0,2113200.0,1.4004144E7,3228960.0]
[1.2646575921052631E7,1.3512865105263159E7,1.2067615921052631E7,1.172322547368421E7,1.194783405263158E7,1.1362284789473685E7,1.1447886736842105E7,1.1985878842105264E7,1.2759068368421054E7,1.268118697368421E7,1.381611194736842E7,1.2299718394736841E7]
[1.8410896E7,3501052.0,3.8395788E7,7.4975568E7,9.2287152E7,9.436796E7,8.448794E7,7.7351576E7,9.6120068E7,9.7662056E7,8.7861188E7,8.7709576E7]
[2.96505E7,3.5167638E7,9.8649528E7,3.7903257E7,5.398878E7,1.06649613E8,6.0575685E7,5.6376999E7,5.0170467E7,1.5316995E7,5.9217045E7,1.67968836E8]
[3.3824E7,3.0688E7,1.9712E7,2.072E7,1.8368E7,1.274E7,1.5792E7,2.4276E7,1.719536E7,1.3776E7,1.974E7,2.5788E7]
