
0,12353655,,255.1474327752455,177.3544611152426,240.55318050804493,182.71733373828718,216.75866865808553,156.20667459899167,192.32659182845325,169.9551813384054,211.7468074874262,153.01251919368744,206.5623306626832,177.78252699136962
1,3,,3.0196636666666668E7,2.4379505666666668E7,2.8086953333333332E7,2.5366727666666668E7,2.4532223E7,2.5368042333333332E7,2.7452951333333332E7,2.8375321666666668E7,2.6696557333333332E7,2.4099766333333332E7,2.2253156666666668E7,2.647405E7
2,5,,1815755.2,780519.2,1798636.8,1015860.8,379255.2,63153.6,96213.6,193255.2,51890.4,1086810.4,4430649.6,1756539.2
3,11,,6633406.181818182,5496860.090909091,5915583.2727272725,6679349.2727272725,6270587.0,6297928.2727272725,6239131.2727272725,6744176.0,6262193.0,5859263.181818182,6272670.7272727275,5705175.818181818
4,168,,1034124.3095238095,790221.2619047619,887908.7380952381,1020564.0595238095,1018246.6547619047,1023032.880952381,1053565.613095238,1101769.7142857143,1018697.6607142857,1006615.2023809524,951065.0238095238,972439.1964285715
5,1,,2.8486756E7,2.2827129E7,2.8224779E7,3857530.0,2.1245712E7,1.9697714E7,2.2769693E7,2.0501544E7,2.062832E7,1.810154E7,2.3783434E7,2.8107397E7
6,3,,1.0093248E7,2679072.0,1.6591168E7,1.9056136E7,1.7822992E7,1.75582E7,1.8809824E7,1.8403088E7,1.6952672E7,1.3457224E7,1.6319864E7,1.9643712E7
7,4,,3531610.0,2792072.0,2715740.0,431030.0,243610.0,259150.0,490940.0,1636705.0,2307730.0,2221429.0,2834976.0,3313172.0
8,61,,1556772.6229508198,1155818.475409836,1633928.8524590165,2199256.573770492,2168827.37704918,2221521.3114754097,2190842.4590163934,2094345.6229508198,2099645.5901639345,1894259.1803278688,1804545.5409836066,1634473.0
9,6587,,97663.55599513085,76274.38222763238,72742.30842970176,75136.25197808887,62771.7442178941,61843.33779671333,63724.19126597687,67549.1361838101,63801.797626293366,58211.33977480219,74895.80675593426,85665.68594035301
10,1,,3.6759424E7,3.6251701E7,3.000622E7,2.4133462E7,3.7825244E7,3.9628242E7,2.9405525E7,3.4999031E7,1.6276216E7,8856190.0,2.6347623E7,3.6440416E7
11,2,,411643.0,74280.0,5535435.0,6622969.5,4471260.0,7151772.0,6191453.0,7963690.0,6004402.0,4343143.5,2909221.0,1241940.0
12,15,,5331230.066666666,4470325.266666667,4289577.6,4638466.2,3941726.1333333333,3903839.7333333334,3636796.2,3356977.1333333333,3556893.1333333333,3580692.2,3675872.4,3693284.466666667
13,1,,1.1905312E7,3951067.0,1.8196002E7,7674973.0,1.3578386E7,1.2367228E7,9784807.0,1.4819982E7,9275552.0,1.0034799E7,6804010.0,1772424.0
14,569,,394227.8820422535,305418.54753521126,304478.53345070424,365716.71654929576,361760.3908450704,385077.22535211267,395688.9841549296,403064.71654929576,391898.8468309859,346677.03345070424,361616.03345070424,383800.1830985916
15,5,,1.17974712E7,9919410.4,9825460.8,1.19539536E7,1.15522144E7,7914387.2,9046991.2,7507437.6,7529787.2,6859407.2,7294784.0,8397282.4
16,1,,2.4789913E7,2.5663277E7,2.2765338E7,2.0244371E7,1.6124004E7,1.7489756E7,1.7808634E7,1.9411441E7,2.3769887E7,2.2179377E7,2.5404456E7,3.4149738E7
17,2,,1.33188E7,9989232.0,4861164.0,660000.0,660000.0,528000.0,660000.0,660000.0,528000.0,528000.0,528000.0,528000.0
18,26,,2734828.0384615385,2355667.6153846155,2593025.9615384615,2881648.730769231,2627179.230769231,2892724.8846153845,2980087.1923076925,2948950.0384615385,3052741.8846153845,2880102.3846153845,2857870.5,2821572.0
19,119,,816856.8403361344,666707.8655462185,605143.6470588235,261801.0588235294,106427.58823529411,60834.91596638656,73109.74789915966,49630.991596638654,49035.87394957983,56925.31932773109,284327.29411764705,452286.3025210084
