合约,日期,结算价
ru1208,2012/1/10,24110
ru1208,2012/1/11,24460
ru1208,2012/1/12,24940
ru1208,2012/1/13,24830
ru1208,2012/1/16,24680
ru1208,2012/1/17,25770
ru1208,2012/1/18,26230
ru1208,2012/1/19,26520
ru1208,2012/1/20,27015
ru1208,2012/1/30,26920
ru1208,2012/1/31,27155
ru1208,2012/2/1,27010
ru1208,2012/2/2,26800
ru1208,2012/2/3,26910
ru1208,2012/2/6,27900
ru1208,2012/2/7,27730
ru1208,2012/2/8,28320
ru1208,2012/2/9,28330
ru1208,2012/2/10,28210
ru1208,2012/2/13,27910
ru1208,2012/2/14,27810
ru1208,2012/2/15,28005
ru1208,2012/2/16,27165
ru1208,2012/2/17,27300
ru1208,2012/2/20,27975
ru1208,2012/2/21,27945
ru1208,2012/2/22,28595
ru1208,2012/2/23,28660
ru1208,2012/2/24,29035
ru1208,2012/2/27,28785
ru1208,2012/2/28,28785
ru1208,2012/2/29,28775
ru1208,2012/3/1,28740
ru1208,2012/3/2,28900
ru1208,2012/3/5,28440
ru1208,2012/3/6,28125
ru1208,2012/3/7,27545
ru1208,2012/3/8,27650
ru1208,2012/3/9,28060
ru1208,2012/3/12,28320
ru1208,2012/3/13,28670
ru1208,2012/3/14,28670
ru1208,2012/3/15,28285
ru1208,2012/3/16,28345
ru1208,2012/3/19,28105
ru1208,2012/3/20,27800
ru1208,2012/3/21,27945
ru1208,2012/3/22,27905
ru1208,2012/3/23,27850
ru1208,2012/3/26,28040
ru1208,2012/3/27,28270
ru1208,2012/3/28,28085
ru1208,2012/3/29,27505
ru1208,2012/3/30,27365
ru1208,2012/4/5,27070
ru1208,2012/4/6,27270
ru1208,2012/4/9,27375
ru1208,2012/4/10,27330
ru1208,2012/4/11,26875
ru1208,2012/4/12,26975
ru1208,2012/4/13,26880
ru1208,2012/4/16,26630
ru1208,2012/4/17,26680
ru1208,2012/4/18,27255
ru1208,2012/4/19,27335
ru1208,2012/4/20,27315
ru1208,2012/4/23,27260
ru1208,2012/4/24,26910
ru1208,2012/4/25,26910
ru1208,2012/4/26,27225
ru1208,2012/4/27,27325
ru1208,2012/5/2,27515
ru1208,2012/5/3,27405
ru1208,2012/5/4,27055
ru1208,2012/5/7,26785
ru1208,2012/5/8,27045
ru1208,2012/5/9,26410
ru1208,2012/5/10,26445
ru1208,2012/5/11,26135
ru1208,2012/5/14,25360
ru1208,2012/5/15,24715
ru1208,2012/5/16,24745
ru1208,2012/5/17,24870
ru1208,2012/5/18,24440
ru1208,2012/5/21,24880
ru1208,2012/5/22,25015
ru1208,2012/5/23,24380
ru1208,2012/5/24,24355
ru1208,2012/5/25,24505
ru1208,2012/5/28,24590
ru1208,2012/5/29,24755
ru1208,2012/5/30,24580
ru1208,2012/5/31,24220
ru1208,2012/6/1,23995
ru1208,2012/6/4,22800
ru1208,2012/6/5,22945
ru1208,2012/6/6,22815
ru1208,2012/6/7,23140
ru1208,2012/6/8,22650
ru1208,2012/6/11,23195
ru1208,2012/6/12,22625
ru1208,2012/6/13,22620
ru1208,2012/6/14,22595
ru1208,2012/6/15,22945
ru1208,2012/6/18,23375
ru1208,2012/6/19,23360
ru1208,2012/6/20,23475
ru1208,2012/6/21,23005
ru1208,2012/6/25,22845
ru1208,2012/6/26,22865
ru1208,2012/6/27,22895
ru1208,2012/6/28,23060
ru1208,2012/6/29,23230
ru1208,2012/7/2,23535
ru1208,2012/7/3,23925
ru1208,2012/7/4,24180
ru1208,2012/7/5,24150
ru1208,2012/7/6,24255
ru1208,2012/7/9,24095
ru1208,2012/7/10,24260
ru1208,2012/7/11,24055
ru1208,2012/7/12,24150
ru1208,2012/7/13,24230
ru1208,2012/7/16,24560
ru1208,2012/7/17,24300
ru1208,2012/7/18,23840
ru1208,2012/7/19,23830
ru1208,2012/7/20,23865
ru1208,2012/7/23,22930
ru1208,2012/7/24,22350
ru1208,2012/7/25,22405
ru1208,2012/7/26,22430
ru1208,2012/7/27,22625
ru1208,2012/7/30,22880
ru1208,2012/7/31,22680
ru1208,2012/8/1,22555
ru1208,2012/8/2,22580
ru1208,2012/8/3,22545
ru1208,2012/8/6,22730
ru1208,2012/8/7,22810
ru1208,2012/8/8,22775
ru1208,2012/8/9,22730
ru1208,2012/8/10,22770
ru1208,2012/8/13,22770
ru1208,2012/8/14,22155
ru1208,2012/8/15,21265
ru1209,2012/1/4,23575
ru1209,2012/1/5,23525
ru1209,2012/1/6,23810
ru1209,2012/1/9,23900
ru1209,2012/1/10,24015
ru1209,2012/1/11,24315
ru1209,2012/1/12,24665
ru1209,2012/1/13,24700
ru1209,2012/1/16,24710
ru1209,2012/1/17,25565
ru1209,2012/1/18,26005
ru1209,2012/1/19,26275
ru1209,2012/1/20,26975
ru1209,2012/1/30,26910
ru1209,2012/1/31,26990
ru1209,2012/2/1,26935
ru1209,2012/2/2,26760
ru1209,2012/2/3,26960
ru1209,2012/2/6,27675
ru1209,2012/2/7,27630
ru1209,2012/2/8,28115
ru1209,2012/2/9,28130
ru1209,2012/2/10,27755
ru1209,2012/2/13,27640
ru1209,2012/2/14,27470
ru1209,2012/2/15,27855
ru1209,2012/2/16,27150
ru1209,2012/2/17,27310
ru1209,2012/2/20,27610
ru1209,2012/2/21,27870
ru1209,2012/2/22,28460
ru1209,2012/2/23,28485
ru1209,2012/2/24,29005
ru1209,2012/2/27,28830
ru1209,2012/2/28,28485
ru1209,2012/2/29,28775
ru1209,2012/3/1,28800
ru1209,2012/3/2,28860
ru1209,2012/3/5,28580
ru1209,2012/3/6,28180
ru1209,2012/3/7,27555
ru1209,2012/3/8,27585
ru1209,2012/3/9,28060
ru1209,2012/3/12,28285
ru1209,2012/3/13,28720
ru1209,2012/3/14,28715
ru1209,2012/3/15,28280
ru1209,2012/3/16,28310
ru1209,2012/3/19,27985
ru1209,2012/3/20,27760
ru1209,2012/3/21,27925
ru1209,2012/3/22,27795
ru1209,2012/3/23,27705
ru1209,2012/3/26,27975
ru1209,2012/3/27,28295
ru1209,2012/3/28,28140
ru1209,2012/3/29,27440
ru1209,2012/3/30,27330
ru1209,2012/4/5,27095
ru1209,2012/4/6,27180
ru1209,2012/4/9,27300
ru1209,2012/4/10,27305
ru1209,2012/4/11,26725
ru1209,2012/4/12,26845
ru1209,2012/4/13,26770
ru1209,2012/4/16,26435
ru1209,2012/4/17,26475
ru1209,2012/4/18,26995
ru1209,2012/4/19,27155
ru1209,2012/4/20,27190
ru1209,2012/4/23,27220
ru1209,2012/4/24,26890
ru1209,2012/4/25,26790
ru1209,2012/4/26,26970
ru1209,2012/4/27,27205
ru1209,2012/5/2,27385
ru1209,2012/5/3,27045
ru1209,2012/5/4,26825
ru1209,2012/5/7,26600
ru1209,2012/5/8,26820
ru1209,2012/5/9,26160
ru1209,2012/5/10,26155
ru1209,2012/5/11,25790
ru1209,2012/5/14,25075
ru1209,2012/5/15,24380
ru1209,2012/5/16,24355
ru1209,2012/5/17,24445
ru1209,2012/5/18,24045
ru1209,2012/5/21,24650
ru1209,2012/5/22,24630
ru1209,2012/5/23,23990
ru1209,2012/5/24,24010
ru1209,2012/5/25,24155
ru1209,2012/5/28,24360
ru1209,2012/5/29,24470
ru1209,2012/5/30,24415
ru1209,2012/5/31,24015
ru1209,2012/6/1,23730
ru1209,2012/6/4,22680
ru1209,2012/6/5,22600
ru1209,2012/6/6,22585
ru1209,2012/6/7,22900
ru1209,2012/6/8,22285
ru1209,2012/6/11,22765
ru1209,2012/6/12,22275
ru1209,2012/6/13,22295
ru1209,2012/6/14,22335
ru1209,2012/6/15,22660
ru1209,2012/6/18,23210
ru1209,2012/6/19,23180
ru1209,2012/6/20,23275
ru1209,2012/6/21,22695
ru1209,2012/6/25,22435
ru1209,2012/6/26,22425
ru1209,2012/6/27,22455
ru1209,2012/6/28,22630
ru1209,2012/6/29,22695
ru1209,2012/7/2,23295
ru1209,2012/7/3,23720
ru1209,2012/7/4,23995
ru1209,2012/7/5,23940
ru1209,2012/7/6,24000
ru1209,2012/7/9,23825
ru1209,2012/7/10,24140
ru1209,2012/7/11,23905
ru1209,2012/7/12,23935
ru1209,2012/7/13,24165
ru1209,2012/7/16,24605
ru1209,2012/7/17,24465
ru1209,2012/7/18,23980
ru1209,2012/7/19,24015
ru1209,2012/7/20,24035
ru1209,2012/7/23,22985
ru1209,2012/7/24,22485
ru1209,2012/7/25,22505
ru1209,2012/7/26,22505
ru1209,2012/7/27,22690
ru1209,2012/7/30,22885
ru1209,2012/7/31,22730
ru1209,2012/8/1,22610
ru1209,2012/8/2,22685
ru1209,2012/8/3,22655
ru1209,2012/8/6,22850
ru1209,2012/8/7,22890
ru1209,2012/8/8,22750
ru1209,2012/8/9,22730
ru1209,2012/8/10,22785
ru1209,2012/8/13,22430
ru1209,2012/8/14,21595
ru1209,2012/8/15,21495
ru1209,2012/8/16,21620
ru1209,2012/8/17,21875
ru1209,2012/8/20,21630
ru1209,2012/8/21,21625
ru1209,2012/8/22,21610
ru1209,2012/8/23,21655
ru1209,2012/8/24,21540
ru1209,2012/8/27,21870
ru1209,2012/8/28,21905
ru1209,2012/8/29,21645
ru1209,2012/8/30,21395
ru1209,2012/8/31,21135
ru1209,2012/9/3,21290
ru1209,2012/9/4,21435
ru1209,2012/9/5,21270
ru1209,2012/9/6,21500
ru1209,2012/9/7,21550
ru1209,2012/9/10,21870
ru1209,2012/9/11,21870
ru1209,2012/9/12,22165
ru1209,2012/9/13,22175
ru1209,2012/9/14,22995
ru1209,2012/9/17,23200
ru1210,2012/1/4,23720
ru1210,2012/1/5,23720
ru1210,2012/1/6,23720
ru1210,2012/1/9,23725
ru1210,2012/1/10,24255
ru1210,2012/1/11,24505
ru1210,2012/1/12,24900
ru1210,2012/1/13,24690
ru1210,2012/1/16,24985
ru1210,2012/1/17,25510
ru1210,2012/1/18,25995
ru1210,2012/1/19,26350
ru1210,2012/1/20,26870
ru1210,2012/1/30,26870
ru1210,2012/1/31,27050
ru1210,2012/2/1,26905
ru1210,2012/2/2,26730
ru1210,2012/2/3,26925
ru1210,2012/2/6,27720
ru1210,2012/2/7,27720
ru1210,2012/2/8,28140
ru1210,2012/2/9,28020
ru1210,2012/2/10,27715
ru1210,2012/2/13,27805
ru1210,2012/2/14,27660
ru1210,2012/2/15,27950
ru1210,2012/2/16,27280
ru1210,2012/2/17,27195
ru1210,2012/2/20,27395
ru1210,2012/2/21,27985
ru1210,2012/2/22,28460
ru1210,2012/2/23,28250
ru1210,2012/2/24,28925
ru1210,2012/2/27,28650
ru1210,2012/2/28,28315
ru1210,2012/2/29,28500
ru1210,2012/3/1,28555
ru1210,2012/3/2,28700
ru1210,2012/3/5,28440
ru1210,2012/3/6,28260
ru1210,2012/3/7,27525
ru1210,2012/3/8,27475
ru1210,2012/3/9,27880
ru1210,2012/3/12,28035
ru1210,2012/3/13,28535
ru1210,2012/3/14,28610
ru1210,2012/3/15,28075
ru1210,2012/3/16,28165
ru1210,2012/3/19,27885
ru1210,2012/3/20,27700
ru1210,2012/3/21,27835
ru1210,2012/3/22,27735
ru1210,2012/3/23,27580
ru1210,2012/3/26,27830
ru1210,2012/3/27,28220
ru1210,2012/3/28,28035
ru1210,2012/3/29,27360
ru1210,2012/3/30,27260
ru1210,2012/4/5,26975
ru1210,2012/4/6,27015
ru1210,2012/4/9,27235
ru1210,2012/4/10,27165
ru1210,2012/4/11,26670
ru1210,2012/4/12,26785
ru1210,2012/4/13,26715
ru1210,2012/4/16,26460
ru1210,2012/4/17,26475
ru1210,2012/4/18,27120
ru1210,2012/4/19,27105
ru1210,2012/4/20,27075
ru1210,2012/4/23,27090
ru1210,2012/4/24,26795
ru1210,2012/4/25,26755
ru1210,2012/4/26,27010
ru1210,2012/4/27,27040
ru1210,2012/5/2,27300
ru1210,2012/5/3,26770
ru1210,2012/5/4,26700
ru1210,2012/5/7,26510
ru1210,2012/5/8,26745
ru1210,2012/5/9,26090
ru1210,2012/5/10,26140
ru1210,2012/5/11,25790
ru1210,2012/5/14,25185
ru1210,2012/5/15,24450
ru1210,2012/5/16,24430
ru1210,2012/5/17,24425
ru1210,2012/5/18,24035
ru1210,2012/5/21,24565
ru1210,2012/5/22,24560
ru1210,2012/5/23,23980
ru1210,2012/5/24,23970
ru1210,2012/5/25,24085
ru1210,2012/5/28,24310
ru1210,2012/5/29,24430
ru1210,2012/5/30,24420
ru1210,2012/5/31,24030
ru1210,2012/6/1,23815
ru1210,2012/6/4,22810
ru1210,2012/6/5,22745
ru1210,2012/6/6,22665
ru1210,2012/6/7,22940
ru1210,2012/6/8,22340
ru1210,2012/6/11,22935
ru1210,2012/6/12,22410
ru1210,2012/6/13,22405
ru1210,2012/6/14,22535
ru1210,2012/6/15,22730
ru1210,2012/6/18,23210
ru1210,2012/6/19,23240
ru1210,2012/6/20,23280
ru1210,2012/6/21,22780
ru1210,2012/6/25,22365
ru1210,2012/6/26,22475
ru1210,2012/6/27,22500
ru1210,2012/6/28,22640
ru1210,2012/6/29,22795
ru1210,2012/7/2,23395
ru1210,2012/7/3,23780
ru1210,2012/7/4,23995
ru1210,2012/7/5,23975
ru1210,2012/7/6,24035
ru1210,2012/7/9,23830
ru1210,2012/7/10,24230
ru1210,2012/7/11,23975
ru1210,2012/7/12,24085
ru1210,2012/7/13,24330
ru1210,2012/7/16,24695
ru1210,2012/7/17,24495
ru1210,2012/7/18,23945
ru1210,2012/7/19,23960
ru1210,2012/7/20,23905
ru1210,2012/7/23,22810
ru1210,2012/7/24,22405
ru1210,2012/7/25,22440
ru1210,2012/7/26,22375
ru1210,2012/7/27,22595
ru1210,2012/7/30,22730
ru1210,2012/7/31,22555
ru1210,2012/8/1,22570
ru1210,2012/8/2,22610
ru1210,2012/8/3,22510
ru1210,2012/8/6,22760
ru1210,2012/8/7,22790
ru1210,2012/8/8,22670
ru1210,2012/8/9,22625
ru1210,2012/8/10,22660
ru1210,2012/8/13,22335
ru1210,2012/8/14,21520
ru1210,2012/8/15,21500
ru1210,2012/8/16,21610
ru1210,2012/8/17,21900
ru1210,2012/8/20,21600
ru1210,2012/8/21,21650
ru1210,2012/8/22,21600
ru1210,2012/8/23,21670
ru1210,2012/8/24,21575
ru1210,2012/8/27,22055
ru1210,2012/8/28,22160
ru1210,2012/8/29,21905
ru1210,2012/8/30,21595
ru1210,2012/8/31,21325
ru1210,2012/9/3,21570
ru1210,2012/9/4,21540
ru1210,2012/9/5,21355
ru1210,2012/9/6,21635
ru1210,2012/9/7,21735
ru1210,2012/9/10,22040
ru1210,2012/9/11,22135
ru1210,2012/9/12,22400
ru1210,2012/9/13,22345
ru1210,2012/9/14,23205
ru1210,2012/9/17,23375
ru1210,2012/9/18,23360
ru1210,2012/9/19,23430
ru1210,2012/9/20,23320
ru1210,2012/9/21,23505
ru1210,2012/9/24,22960
ru1210,2012/9/25,23085
ru1210,2012/9/26,23200
ru1210,2012/9/27,23310
ru1210,2012/9/28,23470
ru1210,2012/10/8,23720
ru1210,2012/10/9,24540
ru1210,2012/10/10,24555
ru1210,2012/10/11,24575
ru1210,2012/10/12,24710
ru1210,2012/10/15,24180
ru1211,2012/1/4,23475
ru1211,2012/1/5,23460
ru1211,2012/1/6,23705
ru1211,2012/1/9,23960
ru1211,2012/1/10,23830
ru1211,2012/1/11,24295
ru1211,2012/1/12,24660
ru1211,2012/1/13,24665
ru1211,2012/1/16,24700
ru1211,2012/1/17,25490
ru1211,2012/1/18,25985
ru1211,2012/1/19,26385
ru1211,2012/1/20,27055
ru1211,2012/1/30,26760
ru1211,2012/1/31,27040
ru1211,2012/2/1,26870
ru1211,2012/2/2,26740
ru1211,2012/2/3,26990
ru1211,2012/2/6,27390
ru1211,2012/2/7,27445
ru1211,2012/2/8,28000
ru1211,2012/2/9,28055
ru1211,2012/2/10,27775
ru1211,2012/2/13,27590
ru1211,2012/2/14,27330
ru1211,2012/2/15,27825
ru1211,2012/2/16,27325
ru1211,2012/2/17,27265
ru1211,2012/2/20,27610
ru1211,2012/2/21,27740
ru1211,2012/2/22,28300
ru1211,2012/2/23,28170
ru1211,2012/2/24,28525
ru1211,2012/2/27,28460
ru1211,2012/2/28,28295
ru1211,2012/2/29,28565
ru1211,2012/3/1,28620
ru1211,2012/3/2,28580
ru1211,2012/3/5,28305
ru1211,2012/3/6,27955
ru1211,2012/3/7,27310
ru1211,2012/3/8,27370
ru1211,2012/3/9,27915
ru1211,2012/3/12,28020
ru1211,2012/3/13,28400
ru1211,2012/3/14,28405
ru1211,2012/3/15,28090
ru1211,2012/3/16,28150
ru1211,2012/3/19,27805
ru1211,2012/3/20,27770
ru1211,2012/3/21,27705
ru1211,2012/3/22,27675
ru1211,2012/3/23,27490
ru1211,2012/3/26,27780
ru1211,2012/3/27,28085
ru1211,2012/3/28,27960
ru1211,2012/3/29,27340
ru1211,2012/3/30,27100
ru1211,2012/4/5,26880
ru1211,2012/4/6,27060
ru1211,2012/4/9,27090
ru1211,2012/4/10,27200
ru1211,2012/4/11,26605
ru1211,2012/4/12,26735
ru1211,2012/4/13,26720
ru1211,2012/4/16,26290
ru1211,2012/4/17,26360
ru1211,2012/4/18,27015
ru1211,2012/4/19,27000
ru1211,2012/4/20,27295
ru1211,2012/4/23,27105
ru1211,2012/4/24,26740
ru1211,2012/4/25,26685
ru1211,2012/4/26,26955
ru1211,2012/4/27,27085
ru1211,2012/5/2,27270
ru1211,2012/5/3,26950
ru1211,2012/5/4,26715
ru1211,2012/5/7,26475
ru1211,2012/5/8,26725
ru1211,2012/5/9,26135
ru1211,2012/5/10,26095
ru1211,2012/5/11,25700
ru1211,2012/5/14,25125
ru1211,2012/5/15,24315
ru1211,2012/5/16,24355
ru1211,2012/5/17,24415
ru1211,2012/5/18,23965
ru1211,2012/5/21,24635
ru1211,2012/5/22,24635
ru1211,2012/5/23,24025
ru1211,2012/5/24,24095
ru1211,2012/5/25,24005
ru1211,2012/5/28,24290
ru1211,2012/5/29,24645
ru1211,2012/5/30,24395
ru1211,2012/5/31,24010
ru1211,2012/6/1,23740
ru1211,2012/6/4,22645
ru1211,2012/6/5,22760
ru1211,2012/6/6,22715
ru1211,2012/6/7,23025
ru1211,2012/6/8,22360
ru1211,2012/6/11,22905
ru1211,2012/6/12,22450
ru1211,2012/6/13,22440
ru1211,2012/6/14,22485
ru1211,2012/6/15,22820
ru1211,2012/6/18,23340
ru1211,2012/6/19,23325
ru1211,2012/6/20,23490
ru1211,2012/6/21,22825
ru1211,2012/6/25,22595
ru1211,2012/6/26,22560
ru1211,2012/6/27,22610
ru1211,2012/6/28,22735
ru1211,2012/6/29,22825
ru1211,2012/7/2,23420
ru1211,2012/7/3,23835
ru1211,2012/7/4,24090
ru1211,2012/7/5,24005
ru1211,2012/7/6,24220
ru1211,2012/7/9,23970
ru1211,2012/7/10,24305
ru1211,2012/7/11,24030
ru1211,2012/7/12,24080
ru1211,2012/7/13,24320
ru1211,2012/7/16,24700
ru1211,2012/7/17,24660
ru1211,2012/7/18,23990
ru1211,2012/7/19,24145
ru1211,2012/7/20,23965
ru1211,2012/7/23,22835
ru1211,2012/7/24,22425
ru1211,2012/7/25,22390
ru1211,2012/7/26,22230
ru1211,2012/7/27,22470
ru1211,2012/7/30,22490
ru1211,2012/7/31,22375
ru1211,2012/8/1,22530
ru1211,2012/8/2,22450
ru1211,2012/8/3,22360
ru1211,2012/8/6,22625
ru1211,2012/8/7,22680
ru1211,2012/8/8,22520
ru1211,2012/8/9,22390
ru1211,2012/8/10,22500
ru1211,2012/8/13,21985
ru1211,2012/8/14,21180
ru1211,2012/8/15,21355
ru1211,2012/8/16,21545
ru1211,2012/8/17,21825
ru1211,2012/8/20,21580
ru1211,2012/8/21,21590
ru1211,2012/8/22,21625
ru1211,2012/8/23,21745
ru1211,2012/8/24,21650
ru1211,2012/8/27,22205
ru1211,2012/8/28,22285
ru1211,2012/8/29,21960
ru1211,2012/8/30,21675
ru1211,2012/8/31,21440
ru1211,2012/9/3,21785
ru1211,2012/9/4,21750
ru1211,2012/9/5,21500
ru1211,2012/9/6,21815
ru1211,2012/9/7,21930
ru1211,2012/9/10,22280
ru1211,2012/9/11,22280
ru1211,2012/9/12,22665
ru1211,2012/9/13,22595
ru1211,2012/9/14,23505
ru1211,2012/9/17,23575
ru1211,2012/9/18,23615
ru1211,2012/9/19,23790
ru1211,2012/9/20,23510
ru1211,2012/9/21,23690
ru1211,2012/9/24,23065
ru1211,2012/9/25,23225
ru1211,2012/9/26,23345
ru1211,2012/9/27,23490
ru1211,2012/9/28,23760
ru1211,2012/10/8,23865
ru1211,2012/10/9,24705
ru1211,2012/10/10,24875
ru1211,2012/10/11,24930
ru1211,2012/10/12,24635
ru1211,2012/10/15,24415
ru1211,2012/10/16,24510
ru1211,2012/10/17,24660
ru1211,2012/10/18,24780
ru1211,2012/10/19,24275
ru1211,2012/10/22,24060
ru1211,2012/10/23,23970
ru1211,2012/10/24,23490
ru1211,2012/10/25,24000
ru1211,2012/10/26,24330
ru1211,2012/10/29,23905
ru1211,2012/10/30,23680
ru1211,2012/10/31,24010
ru1211,2012/11/1,24035
ru1211,2012/11/2,23965
ru1211,2012/11/5,23580
ru1211,2012/11/6,23365
ru1211,2012/11/7,23320
ru1211,2012/11/8,23255
ru1211,2012/11/9,23520
ru1211,2012/11/12,23355
ru1211,2012/11/13,23410
ru1211,2012/11/14,23540
ru1211,2012/11/15,23730
ru1301,2012/1/16,24665
ru1301,2012/1/17,24665
ru1301,2012/1/18,26030
ru1301,2012/1/19,26385
ru1301,2012/1/20,27280
ru1301,2012/1/30,27180
ru1301,2012/1/31,27180
ru1301,2012/2/1,27180
ru1301,2012/2/2,27180
ru1301,2012/2/3,27180
ru1301,2012/2/6,27995
ru1301,2012/2/7,27995
ru1301,2012/2/8,28560
ru1301,2012/2/9,28385
ru1301,2012/2/10,27925
ru1301,2012/2/13,28015
ru1301,2012/2/14,27820
ru1301,2012/2/15,28170
ru1301,2012/2/16,27555
ru1301,2012/2/17,27545
ru1301,2012/2/20,27870
ru1301,2012/2/21,28150
ru1301,2012/2/22,28740
ru1301,2012/2/23,28695
ru1301,2012/2/24,29095
ru1301,2012/2/27,28980
ru1301,2012/2/28,28595
ru1301,2012/2/29,28900
ru1301,2012/3/1,28990
ru1301,2012/3/2,29195
ru1301,2012/3/5,28680
ru1301,2012/3/6,28330
ru1301,2012/3/7,27850
ru1301,2012/3/8,27760
ru1301,2012/3/9,28305
ru1301,2012/3/12,28440
ru1301,2012/3/13,28820
ru1301,2012/3/14,28930
ru1301,2012/3/15,28370
ru1301,2012/3/16,28275
ru1301,2012/3/19,28095
ru1301,2012/3/20,27900
ru1301,2012/3/21,28035
ru1301,2012/3/22,27820
ru1301,2012/3/23,27885
ru1301,2012/3/26,28120
ru1301,2012/3/27,28420
ru1301,2012/3/28,28215
ru1301,2012/3/29,27630
ru1301,2012/3/30,27660
ru1301,2012/4/5,27705
ru1301,2012/4/6,27610
ru1301,2012/4/9,27745
ru1301,2012/4/10,27560
ru1301,2012/4/11,27055
ru1301,2012/4/12,27150
ru1301,2012/4/13,27095
ru1301,2012/4/16,26775
ru1301,2012/4/17,26840
ru1301,2012/4/18,27265
ru1301,2012/4/19,27375
ru1301,2012/4/20,27430
ru1301,2012/4/23,27495
ru1301,2012/4/24,27130
ru1301,2012/4/25,27035
ru1301,2012/4/26,27195
ru1301,2012/4/27,27475
ru1301,2012/5/2,27665
ru1301,2012/5/3,27315
ru1301,2012/5/4,27130
ru1301,2012/5/7,26940
ru1301,2012/5/8,27110
ru1301,2012/5/9,26545
ru1301,2012/5/10,26475
ru1301,2012/5/11,25990
ru1301,2012/5/14,25225
ru1301,2012/5/15,24470
ru1301,2012/5/16,24505
ru1301,2012/5/17,24605
ru1301,2012/5/18,24215
ru1301,2012/5/21,24835
ru1301,2012/5/22,24915
ru1301,2012/5/23,24285
ru1301,2012/5/24,24180
ru1301,2012/5/25,24280
ru1301,2012/5/28,24540
ru1301,2012/5/29,24670
ru1301,2012/5/30,24630
ru1301,2012/5/31,24230
ru1301,2012/6/1,23975
ru1301,2012/6/4,22930
ru1301,2012/6/5,22985
ru1301,2012/6/6,22975
ru1301,2012/6/7,23250
ru1301,2012/6/8,22710
ru1301,2012/6/11,23125
ru1301,2012/6/12,22655
ru1301,2012/6/13,22685
ru1301,2012/6/14,22790
ru1301,2012/6/15,23045
ru1301,2012/6/18,23550
ru1301,2012/6/19,23440
ru1301,2012/6/20,23535
ru1301,2012/6/21,22955
ru1301,2012/6/25,22650
ru1301,2012/6/26,22580
ru1301,2012/6/27,22540
ru1301,2012/6/28,22700
ru1301,2012/6/29,22895
ru1301,2012/7/2,23575
ru1301,2012/7/3,24005
ru1301,2012/7/4,24280
ru1301,2012/7/5,24300
ru1301,2012/7/6,24225
ru1301,2012/7/9,23990
ru1301,2012/7/10,24250
ru1301,2012/7/11,24085
ru1301,2012/7/12,24120
ru1301,2012/7/13,24375
ru1301,2012/7/16,24765
ru1301,2012/7/17,24665
ru1301,2012/7/18,24100
ru1301,2012/7/19,24270
ru1301,2012/7/20,24270
ru1301,2012/7/23,23115
ru1301,2012/7/24,22345
ru1301,2012/7/25,22365
ru1301,2012/7/26,22190
ru1301,2012/7/27,22505
ru1301,2012/7/30,22640
ru1301,2012/7/31,22435
ru1301,2012/8/1,22370
ru1301,2012/8/2,22500
ru1301,2012/8/3,22360
ru1301,2012/8/6,22630
ru1301,2012/8/7,22705
ru1301,2012/8/8,22455
ru1301,2012/8/9,22340
ru1301,2012/8/10,22420
ru1301,2012/8/13,22000
ru1301,2012/8/14,21195
ru1301,2012/8/15,21245
ru1301,2012/8/16,21425
ru1301,2012/8/17,21735
ru1301,2012/8/20,21470
ru1301,2012/8/21,21465
ru1301,2012/8/22,21490
ru1301,2012/8/23,21730
ru1301,2012/8/24,21735
ru1301,2012/8/27,22370
ru1301,2012/8/28,22390
ru1301,2012/8/29,21845
ru1301,2012/8/30,21655
ru1301,2012/8/31,21445
ru1301,2012/9/3,21940
ru1301,2012/9/4,21890
ru1301,2012/9/5,21625
ru1301,2012/9/6,22000
ru1301,2012/9/7,22080
ru1301,2012/9/10,22800
ru1301,2012/9/11,23015
ru1301,2012/9/12,23420
ru1301,2012/9/13,23280
ru1301,2012/9/14,24210
ru1301,2012/9/17,24335
ru1301,2012/9/18,24315
ru1301,2012/9/19,24365
ru1301,2012/9/20,24030
ru1301,2012/9/21,24185
ru1301,2012/9/24,23615
ru1301,2012/9/25,23680
ru1301,2012/9/26,23795
ru1301,2012/9/27,23890
ru1301,2012/9/28,24545
ru1301,2012/10/8,24585
ru1301,2012/10/9,25425
ru1301,2012/10/10,25595
ru1301,2012/10/11,25625
ru1301,2012/10/12,25540
ru1301,2012/10/15,25165
ru1301,2012/10/16,25230
ru1301,2012/10/17,25340
ru1301,2012/10/18,25570
ru1301,2012/10/19,25175
ru1301,2012/10/22,24700
ru1301,2012/10/23,24470
ru1301,2012/10/24,24255
ru1301,2012/10/25,24730
ru1301,2012/10/26,24645
ru1301,2012/10/29,24615
ru1301,2012/10/30,24450
ru1301,2012/10/31,24685
ru1301,2012/11/1,24830
ru1301,2012/11/2,24670
ru1301,2012/11/5,24185
ru1301,2012/11/6,24025
ru1301,2012/11/7,24160
ru1301,2012/11/8,23765
ru1301,2012/11/9,24290
ru1301,2012/11/12,24085
ru1301,2012/11/13,24120
ru1301,2012/11/14,24245
ru1301,2012/11/15,24460
ru1301,2012/11/16,24470
ru1301,2012/11/19,24615
ru1301,2012/11/20,24725
ru1301,2012/11/21,24580
ru1301,2012/11/22,24640
ru1301,2012/11/23,24435
ru1301,2012/11/26,24455
ru1301,2012/11/27,24195
ru1301,2012/11/28,23990
ru1301,2012/11/29,23855
ru1301,2012/11/30,23725
